7.803369000000000142e+02,7.767684000000000424e+02,7.732323000000000093e+02,7.731840999999999440e+02,7.731840999999999440e+02,7.731840999999999440e+02,7.731358999999999924e+02,7.731358999999999924e+02,7.731358999999999924e+02,7.731358999999999924e+02,7.731358999999999924e+02,7.730394999999999754e+02,7.730394999999999754e+02,7.730394999999999754e+02,7.730394999999999754e+02,7.765252000000000407e+02,7.765252000000000407e+02,7.765252000000000407e+02,7.800424000000000433e+02,7.800424000000000433e+02,7.799932999999999765e+02,7.799932999999999765e+02,7.799932999999999765e+02,7.799932999999999765e+02,7.799932999999999765e+02,7.799932999999999765e+02,7.798952000000000453e+02,7.834926000000000386e+02,7.834430999999999585e+02,7.834430999999999585e+02,7.834430999999999585e+02,7.833935999999999922e+02,7.797971000000000004e+02,7.797971000000000004e+02,7.797971000000000004e+02,7.797971000000000004e+02,7.797971000000000004e+02,7.797971000000000004e+02,7.796989999999999554e+02,7.796989999999999554e+02,7.796989999999999554e+02,7.796499999999999773e+02,7.796499999999999773e+02,7.796499999999999773e+02,7.760877000000000407e+02,7.725096999999999525e+02,7.724615999999999758e+02,7.724615999999999758e+02,7.724615999999999758e+02,7.724134999999999991e+02,7.724134999999999991e+02,7.723654000000000224e+02,7.723654000000000224e+02,7.688215000000000146e+02,7.688215000000000146e+02,7.687739000000000260e+02,7.687739000000000260e+02,7.687739000000000260e+02,7.687261999999999489e+02,7.687261999999999489e+02,7.687261999999999489e+02,7.686785999999999603e+02,7.686785999999999603e+02,7.686308999999999969e+02,7.686308999999999969e+02,7.686308999999999969e+02,7.685833000000000084e+02,7.685833000000000084e+02,7.685833000000000084e+02,7.685356000000000449e+02,7.685356000000000449e+02,7.685356000000000449e+02,7.684880000000000564e+02,7.684880000000000564e+02,7.684403999999999542e+02,7.684403999999999542e+02,7.684403999999999542e+02,7.683927999999999656e+02,7.683927999999999656e+02,7.683927999999999656e+02,7.683451000000000022e+02,7.683451000000000022e+02,7.683451000000000022e+02,7.682975000000000136e+02,7.682975000000000136e+02,7.682975000000000136e+02,7.682975000000000136e+02,7.682975000000000136e+02,7.682023000000000366e+02,7.682023000000000366e+02,7.682023000000000366e+02,7.682023000000000366e+02,7.682023000000000366e+02,7.682023000000000366e+02,7.681072000000000344e+02,7.681072000000000344e+02,7.681072000000000344e+02,7.681072000000000344e+02,7.681072000000000344e+02,7.680119999999999436e+02,7.680119999999999436e+02,7.680119999999999436e+02,7.679643999999999551e+02,7.679643999999999551e+02,7.679643999999999551e+02,7.679169000000000551e+02,7.679169000000000551e+02,7.679169000000000551e+02,7.678692999999999529e+02,7.678692999999999529e+02,7.678218000000000529e+02,7.678218000000000529e+02,7.678218000000000529e+02,7.677741999999999507e+02,7.677741999999999507e+02,7.677741999999999507e+02,7.677267000000000507e+02,7.677267000000000507e+02,7.677267000000000507e+02,7.676792000000000371e+02,7.676792000000000371e+02,7.676316000000000486e+02,7.676316000000000486e+02,7.676316000000000486e+02,7.675841000000000349e+02,7.675841000000000349e+02,7.675841000000000349e+02,7.675366000000000213e+02,7.675366000000000213e+02,7.675366000000000213e+02,7.674891000000000076e+02,7.674891000000000076e+02,7.674415999999999940e+02,7.710205999999999449e+02,7.709248000000000047e+02,7.709248000000000047e+02,7.709248000000000047e+02,7.708768000000000029e+02,7.673465999999999667e+02,7.673465999999999667e+02,7.673465999999999667e+02,7.672990999999999531e+02,7.672990999999999531e+02,7.672990999999999531e+02,7.672990999999999531e+02,7.672990999999999531e+02,7.672042000000000144e+02,7.672042000000000144e+02,7.672042000000000144e+02,7.636603999999999814e+02,7.636603999999999814e+02,7.636133999999999560e+02,7.636133999999999560e+02,7.671092999999999620e+02,7.670617999999999483e+02,7.670617999999999483e+02,7.705893999999999551e+02,7.705415000000000418e+02,7.705415000000000418e+02,7.740529000000000224e+02,7.740529000000000224e+02,7.740529000000000224e+02,7.740529000000000224e+02,7.740529000000000224e+02,7.739563000000000557e+02,7.739563000000000557e+02,7.739563000000000557e+02,7.703979000000000497e+02,7.668719999999999573e+02,7.668246000000000322e+02,7.668246000000000322e+02,7.668246000000000322e+02,7.667771999999999935e+02,7.667771999999999935e+02,7.632373000000000047e+02,7.632373000000000047e+02,7.597766000000000304e+02,7.562548000000000457e+02,7.562548000000000457e+02,7.562087000000000216e+02,7.527654999999999745e+02,7.527654999999999745e+02,7.493083000000000311e+02,7.458378000000000156e+02,7.458378000000000156e+02,7.423993000000000393e+02,7.423993000000000393e+02,7.423993000000000393e+02,7.423549000000000433e+02,7.423549000000000433e+02,7.423549000000000433e+02,7.389483999999999924e+02,7.389044000000000096e+02,7.389044000000000096e+02,7.354856999999999516e+02,7.354856999999999516e+02,7.354856999999999516e+02,7.320986000000000331e+02,7.287424999999999500e+02,7.254171000000000049e+02,7.254171000000000049e+02,7.220797999999999774e+02,7.220797999999999774e+02,7.220376999999999725e+02,7.220376999999999725e+02,7.253321999999999434e+02,7.286568999999999505e+02,7.319688999999999623e+02,7.353112999999999602e+02,7.353549000000000433e+02,7.353549000000000433e+02,7.353549000000000433e+02,7.387282999999999902e+02,7.387282999999999902e+02,7.353549000000000433e+02,7.320122000000000071e+02,7.286568999999999505e+02,7.253321999999999434e+02,7.220376999999999725e+02,7.188147000000000162e+02,7.188147000000000162e+02,7.188147000000000162e+02,7.188147000000000162e+02,7.188147000000000162e+02,7.155791000000000395e+02,7.155791000000000395e+02,7.123315000000000055e+02,7.090727000000000544e+02,7.091132000000000062e+02,7.058836999999999762e+02,7.058836999999999762e+02,7.059239000000000033e+02,7.027233999999999696e+02,6.995122000000000071e+02,6.963302999999999656e+02,6.963694000000000415e+02,6.931771999999999707e+02,6.932160000000000082e+02,6.932160000000000082e+02,6.900525000000000091e+02,6.869178000000000566e+02,6.838115000000000236e+02,6.838115000000000236e+02,6.807331000000000358e+02,6.807331000000000358e+02,6.776453000000000202e+02,6.776453000000000202e+02,6.777193999999999505e+02,6.777193999999999505e+02,6.746221000000000458e+02,6.746221000000000458e+02,6.715529999999999973e+02,6.685116000000000440e+02,6.685116000000000440e+02,6.685476999999999634e+02,6.654977000000000089e+02,6.655335000000000036e+02,6.625108999999999924e+02,6.595157000000000380e+02,6.595157000000000380e+02,6.565126000000000204e+02,6.565126000000000204e+02,6.565821999999999434e+02,6.565821999999999434e+02,6.535712999999999511e+02,6.535712999999999511e+02,6.536056999999999562e+02,6.506219999999999573e+02,6.476992000000000189e+02,6.476992000000000189e+02,6.476992000000000189e+02,6.447690999999999804e+02,6.447690999999999804e+02,6.448025999999999840e+02,6.418653000000000475e+02,6.418653000000000475e+02,6.418985000000000127e+02,6.418985000000000127e+02,6.389876000000000431e+02,6.389876000000000431e+02,6.390204999999999700e+02,6.390204999999999700e+02,6.361354999999999791e+02,6.361354999999999791e+02,6.361681999999999562e+02,6.332765000000000555e+02,6.332765000000000555e+02,6.304430999999999585e+02,6.304430999999999585e+02,6.304430999999999585e+02,6.304430999999999585e+02,6.275712999999999511e+02,6.276031000000000404e+02,6.247571000000000367e+02,6.247571000000000367e+02,6.247571000000000367e+02,6.247885999999999740e+02,6.247885999999999740e+02,6.219679999999999609e+02,6.219679999999999609e+02,6.191418999999999642e+02,6.163413000000000466e+02,6.163413000000000466e+02,6.163718999999999824e+02,6.135659000000000560e+02,6.135659000000000560e+02,6.107853999999999814e+02,6.080000999999999749e+02,6.052105999999999995e+02,6.024465000000000146e+02,6.024171999999999798e+02,5.996785999999999603e+02,5.969360000000000355e+02,5.941898999999999660e+02,5.914688999999999623e+02,5.887726999999999862e+02,5.887726999999999862e+02,5.888007000000000062e+02,5.914971000000000458e+02,5.915253000000000156e+02,5.942468000000000075e+02,5.942753000000000156e+02,5.969933999999999514e+02,5.997655999999999494e+02,5.997365999999999531e+02,5.969933999999999514e+02,5.969646999999999935e+02,5.942468000000000075e+02,5.942182999999999993e+02,5.914971000000000458e+02,5.914971000000000458e+02,5.914688999999999623e+02,5.914688999999999623e+02,5.914406999999999925e+02,5.887448000000000548e+02,5.887168000000000347e+02,5.887168000000000347e+02,5.886888999999999896e+02,5.886888999999999896e+02,5.886608999999999696e+02,5.886608999999999696e+02,5.886330000000000382e+02,5.886330000000000382e+02,5.886050000000000182e+02,5.859071999999999889e+02,5.859071999999999889e+02,5.858795000000000073e+02,5.832065000000000055e+02,5.831790999999999485e+02,5.805306000000000495e+02,5.805035000000000309e+02,5.805035000000000309e+02,5.778252999999999702e+02,5.778252999999999702e+02,5.751717999999999620e+02,5.751450999999999567e+02,5.751450999999999567e+02,5.751185000000000400e+02,5.751185000000000400e+02,5.750918000000000347e+02,5.750918000000000347e+02,5.750918000000000347e+02,5.724367999999999483e+02,5.724367999999999483e+02,5.698062999999999647e+02,5.697800999999999476e+02,5.697800999999999476e+02,5.697539000000000442e+02,5.671479000000000497e+02,5.671479000000000497e+02,5.671218999999999824e+02,5.671218999999999824e+02,5.670960000000000036e+02,5.696753999999999678e+02,5.696753999999999678e+02,5.696491999999999507e+02,5.696491999999999507e+02,5.670440999999999576e+02,5.644628000000000156e+02,5.644370999999999867e+02,5.618538999999999533e+02,5.618538999999999533e+02,5.618284999999999627e+02,5.618284999999999627e+02,5.592437999999999647e+02,5.592186000000000377e+02,5.566579000000000406e+02,5.566579000000000406e+02,5.566328999999999496e+02,5.540956999999999653e+02,5.540710000000000264e+02,5.540710000000000264e+02,5.540461999999999989e+02,5.540461999999999989e+02,5.514835000000000491e+02,5.489686000000000377e+02,5.489442999999999984e+02,5.489442999999999984e+02,5.489199999999999591e+02,5.489199999999999591e+02,5.488957000000000335e+02,5.463803000000000338e+02,5.463803000000000338e+02,5.463561999999999443e+02,5.438638999999999442e+02,5.438401000000000067e+02,5.438161999999999807e+02,5.438161999999999807e+02,5.413233999999999924e+02,5.412998000000000047e+02,5.388298999999999523e+02,5.388298999999999523e+02,5.363592999999999620e+02,5.363360999999999876e+02,5.338881999999999834e+02,5.338651999999999589e+02,5.314397999999999911e+02,5.290137999999999465e+02,5.314397999999999911e+02,5.290588999999999942e+02,5.266321000000000367e+02,5.242274999999999636e+02,5.218447999999999638e+02,5.218667000000000371e+02,5.194836000000000240e+02,5.195054000000000087e+02,5.171436999999999671e+02,5.148034000000000106e+02,5.148034000000000106e+02,5.124629999999999654e+02,5.124841000000000122e+02,5.101437000000000239e+02,5.101856999999999971e+02,5.101856999999999971e+02,5.101856999999999971e+02,5.102067000000000121e+02,5.102067000000000121e+02,5.078870000000000005e+02,5.055883000000000038e+02,5.055883000000000038e+02,5.032898999999999887e+02,5.033104000000000156e+02,5.010326000000000022e+02,5.010326000000000022e+02,4.987552000000000021e+02,4.987753000000000156e+02,4.964984999999999786e+02,4.942423999999999751e+02,4.942423999999999751e+02,4.920067000000000235e+02,4.920067000000000235e+02,4.897912000000000035e+02,4.875380000000000109e+02,4.853054000000000201e+02,4.830744000000000256e+02,4.852864000000000146e+02,4.875380000000000109e+02,4.897912000000000035e+02,4.920262999999999920e+02,4.943014999999999759e+02,4.965581999999999994e+02,4.988355000000000246e+02,4.965581999999999994e+02,4.942817999999999756e+02,4.920262999999999920e+02,4.897912000000000035e+02,4.875380000000000109e+02,4.875187999999999988e+02,4.852864000000000146e+02,4.830744000000000256e+02,4.808451999999999771e+02,4.808451999999999771e+02,4.808265000000000100e+02,4.808265000000000100e+02,4.808079000000000178e+02,4.808079000000000178e+02,4.807891999999999939e+02,4.785810000000000173e+02,4.785625000000000000e+02,4.785625000000000000e+02,4.763562999999999761e+02,4.763562999999999761e+02,4.763380000000000223e+02,4.763380000000000223e+02,4.741521999999999935e+02,4.741340999999999894e+02,4.741340999999999894e+02,4.719504000000000019e+02,4.719325000000000045e+02,4.719325000000000045e+02,4.719144999999999754e+02,4.719144999999999754e+02,4.718965999999999781e+02,4.718965999999999781e+02,4.718786000000000058e+02,4.718605999999999767e+02,4.718605999999999767e+02,4.718426999999999794e+02,4.718426999999999794e+02,4.718247000000000071e+02,4.718247000000000071e+02,4.718247000000000071e+02,4.717887999999999806e+02,4.717887999999999806e+02,4.696089000000000055e+02,4.696089000000000055e+02,4.696089000000000055e+02,4.674490999999999872e+02,4.674490999999999872e+02,4.674137999999999806e+02,4.652740999999999758e+02,4.652740999999999758e+02,4.631365000000000123e+02,4.631191999999999780e+02,4.631191999999999780e+02,4.609841999999999871e+02,4.609841999999999871e+02,4.588688000000000216e+02,4.588519000000000005e+02,4.567559999999999718e+02,4.567559999999999718e+02,4.546458000000000084e+02,4.546290999999999940e+02,4.525384999999999991e+02,4.525384999999999991e+02,4.504506000000000085e+02,4.504506000000000085e+02,4.504341999999999757e+02,4.483818999999999733e+02,4.483818999999999733e+02,4.463000000000000114e+02,4.463000000000000114e+02,4.442533000000000243e+02,4.442533000000000243e+02,4.422094999999999914e+02,4.401843999999999824e+02,4.401687999999999761e+02,4.401530999999999949e+02,4.381467999999999847e+02,4.361585999999999785e+02,4.361433000000000106e+02,4.361279999999999859e+02,4.341428000000000225e+02,4.341428000000000225e+02,4.341125000000000114e+02,4.340973000000000184e+02,4.321154999999999973e+02,4.321003999999999792e+02,4.320853999999999928e+02,4.320853999999999928e+02,4.320702999999999747e+02,4.320552999999999884e+02,4.300770999999999731e+02,4.300770999999999731e+02,4.300622000000000185e+02,4.280874999999999773e+02,4.280874999999999773e+02,4.280874999999999773e+02,4.261014999999999873e+02,4.261014999999999873e+02,4.241483999999999810e+02,4.241338999999999828e+02,4.221986999999999739e+02,4.221843000000000075e+02,4.202525999999999726e+02,4.183244000000000256e+02,4.183244000000000256e+02,4.163998000000000275e+02,4.163858000000000175e+02,4.163858000000000175e+02,4.163718999999999824e+02,4.163578999999999724e+02,4.163578999999999724e+02,4.163439000000000192e+02,4.163299000000000092e+02,4.163299000000000092e+02,4.182398000000000025e+02,4.182115000000000009e+02,4.182115000000000009e+02,4.162880000000000109e+02,4.162740000000000009e+02,4.162740000000000009e+02,4.181832999999999743e+02,4.181551000000000045e+02,4.181551000000000045e+02,4.181410000000000196e+02,4.181268999999999778e+02,4.181268999999999778e+02,4.181127999999999929e+02,4.180987000000000080e+02,4.180987000000000080e+02,4.180846000000000231e+02,4.180704999999999814e+02,4.161621999999999844e+02,4.161483000000000061e+02,4.142436000000000149e+02,4.123426000000000045e+02,4.123288999999999760e+02,4.123152000000000044e+02,4.123152000000000044e+02,4.104318000000000097e+02,4.104182000000000130e+02,4.104046000000000163e+02,4.104046000000000163e+02,4.103910000000000196e+02,4.103774000000000228e+02,4.103774000000000228e+02,4.103638000000000261e+02,4.103503000000000043e+02,4.103503000000000043e+02,4.103367000000000075e+02,4.122054999999999723e+02,4.122054999999999723e+02,4.121918000000000006e+02,4.121780999999999722e+02,4.121780999999999722e+02,4.121644000000000005e+02,4.102687999999999988e+02,4.102687999999999988e+02,4.083770999999999844e+02,4.065027999999999793e+02,4.065027999999999793e+02,4.046324000000000183e+02,4.046191999999999780e+02,4.046191999999999780e+02,4.046059000000000196e+02,4.045926999999999794e+02,4.045926999999999794e+02,4.027268000000000256e+02,4.027268000000000256e+02,4.027137000000000171e+02,4.027006000000000085e+02,4.027006000000000085e+02,4.008519999999999754e+02,4.008519999999999754e+02,4.008389999999999986e+02,3.989945999999999913e+02,3.989945999999999913e+02,3.989816999999999894e+02,3.989816999999999894e+02,3.989816999999999894e+02,3.971288000000000125e+02,3.971288000000000125e+02,3.953057000000000016e+02,3.952930999999999813e+02,3.952805000000000177e+02,3.952805000000000177e+02,3.934617999999999824e+02,3.934492999999999938e+02,3.934492999999999938e+02,3.934368000000000052e+02,3.934243000000000166e+02,3.916225999999999772e+02,3.916102000000000203e+02,3.916102000000000203e+02,3.898127999999999815e+02,3.898004999999999995e+02,3.897882000000000176e+02,3.897882000000000176e+02,3.897760000000000105e+02,3.897636999999999716e+02,3.897515000000000214e+02,3.879710000000000036e+02,3.879589000000000283e+02,3.879467000000000212e+02,3.879467000000000212e+02,3.861585999999999785e+02,3.861585999999999785e+02,3.843869000000000256e+02,3.843750000000000000e+02,3.826077999999999975e+02,3.825960000000000036e+02,3.825960000000000036e+02,3.825842000000000098e+02,3.825724000000000160e+02,3.825724000000000160e+02,3.808100000000000023e+02,3.790636999999999830e+02
