0.365015	1.47453
0.404656	1.46961
0.435835	1.46669
0.467816	1.46429
0.486133	1.46313
0.508582	1.46187
0.546074	1.46008
0.576959	1.45885
0.579065	1.45877
0.587561	1.45847
0.589262	1.45841
0.643847	1.45671
0.656272	1.45637
0.667815	1.45608
0.706519	1.45515
0.852111	1.4524
0.89435	1.4518
